0,"SECOND FLOOR - MASTER BATHROOM
Photo © Ashok Sinha",Bathroom,https://images.dwell.com/photos-6547915944199102464/6547918556542324736-large/second-floor-master-bathroom-photo-c-ashok-sinha.jpg
1,Stone tile and wood accents in the bathroom.,Bathroom,https://images.dwell.com/photos-6272473203005894656/6539321437698727936-large/stone-tile-and-wood-accents-in-the-bathroom.jpg
2,The children's bathroom.,Bathroom,https://images.dwell.com/photos-6133553759298379776/6539284942113980416-large/the-childrens-bathroom.jpg
3,The bathroom features wall-mounted Duravit washbasins and custom shelves for eyeglasses. ,Bathroom,https://images.dwell.com/photos-6133553759298379776/6539284941740687360-large/the-bathroom-features-wall-mounted-duravit-washbasins-and-custom-shelves-for-eyeglasses.jpg
4,The master bathroom has a freestanding tub by Randolph Morris. Local artist Tatiana Hockenos painted above the tub in the master bathroom. The shower is separate.,Bathroom,https://images.dwell.com/photos-6133553759298379776/6539284938952187904-large/the-master-bathroom-has-a-freestanding-tub-by-randolph-morris-local-artist-tatiana-hockenos-painted-above-the-tub-in-the-master-bathroom-the-shower-is-separate.jpg
5,"The bathrooms tend to feature a slightly more muted color palette, with classic square mosaic tiles in variegated colors for added texture and life on the walls and floor.",Bathroom,https://images.dwell.com/photos-6242537032151076864/6539312135717502976-large/the-bathrooms-tend-to-feature-a-slightly-more-muted-color-palette-with-classic-square-mosaic-tiles-in-variegated-colors-for-added-texture-and-life-on-the-walls-and-floor.jpg
6,"A bright green, patterned wallpaper envelops the bathroom on the lower level.",Bathroom,https://images.dwell.com/photos-6354271057081004032/6529755548597755904-large/a-bright-green-patterned-wallpaper-envelops-the-bathroom-on-the-lower-level.jpg
7,"In the master bath, a West Elm dresser was converted into a double vanity.",Bathroom,https://images.dwell.com/photos-6328431439726800896/6539673406558351360-large/in-the-master-bath-a-west-elm-dresser-was-converted-into-a-double-vanity.jpg
8,"""The attic bathroom was non-existent,"" explains Claude. ""We created an attic shed dormer out the back of the house and added a tile shower, floor, and beautiful restroom-vanity area."" The designers also added a large closet to the attic.",Bathroom,https://images.dwell.com/photos-6328431439726800896/6539673403935236096-large/the-attic-bathroom-was-non-existent-explains-claude-we-created-an-attic-shed-dormer-out-the-back-of-the-house-and-added-a-tile-shower-floor-and-beautiful-restroomvanity-area-the-designers-also-added-a-large-closet-to-the-attic.jpg
9,Sauna with a shower and dressing rooms are located in a separate building.,Bathroom,https://images.dwell.com/photos-6547003858675699712/6547359515457933312-large/sauna-with-a-shower-and-dressing-rooms-are-located-in-a-separate-building.jpg
10,The stylish master bath is a mix of beautifully patterned porcelain tiles and wood.,Bathroom,https://images.dwell.com/photos-6133553759298379776/6537822008003248128-large/the-stylish-master-bath-is-a-mix-of-beautifully-patterned-porcelain-tiles-and-wood.jpg
