0,"SECOND FLOOR - KIDS’ BEDROOM
Photo © Ashok Sinha",Room,https://images.dwell.com/photos-6547915944199102464/6547918553966354432-large/second-floor-kids-bedroom-photo-c-ashok-sinha.jpg
1,"SECOND FLOOR - MASTER BEDROOM
Photo © Ashok Sinha",Room,https://images.dwell.com/photos-6547915944199102464/6547918556602273792-large/second-floor-master-bedroom-photo-c-ashok-sinha.jpg
2,Bedroom,Room,https://images.dwell.com/photos-6547800261827989504/6548062050740510720-large/bedroom.jpg
3,A bedroom with a built-in work space and a raised platform.,Room,https://images.dwell.com/photos-6272473203005894656/6539321438042046464-large/a-bedroom-with-a-built-in-work-space-and-a-raised-platform.jpg
4,The light-filled master bedroom features hardwood floors and lighting from Mooi. ,Room,https://images.dwell.com/photos-6133553759298379776/6539284941389078528-large/the-light-filled-master-bedroom-features-hardwood-floors-and-lighting-from-mooi.jpg
5,Butterflies and insects by Fnnch decorate the walls of one of the children's rooms. ,Room,https://images.dwell.com/photos-6133553759298379776/6539284939321286656-large/butterflies-and-insects-by-fnnch-decorate-the-walls-of-one-of-the-childrens-rooms.jpg
6,The holiday rental can comfortably accommodate four to six people—or eight if four are children.,Room,https://images.dwell.com/photos-6063391372700811264/6543881198789570560-large/the-holiday-rental-can-comfortably-accommodate-four-to-six-peopleor-eight-if-four-are-children.jpg
7,"At the opposite end of the studio, Framework Architecture created a partially enclosed sleeping nook that is spacious enough to fit a full-size bed.",Room,https://images.dwell.com/photos-6063391372700811264/6133581497480491008-large/prospect-heights-renovation-bedroom.jpg
8,Potted and climbing plants with vintage mirrors and artworks in the bedroom.,Room,https://images.dwell.com/photos-6133527995429490688/6540712655183990784-large/potted-and-climbing-plants-with-vintage-mirrors-and-artworks-in-the-bedroom.jpg
9,Carter's wife Fiona crafted a woven plant holder for above the bed.,Room,https://images.dwell.com/photos-6133527995429490688/6540712778454585344-large/carters-wife-fiona-crafted-a-woven-plant-holder-for-above-the-bed.jpg
10,A plant-filled window seat in the bedroom.,Room,https://images.dwell.com/photos-6133527995429490688/6540710173015433216-large/a-plant-filled-window-seat-in-the-bedroom.jpg
11,"The designers painted the exposed brick in the attic white to match the walls and bedding, and also restored the original hardwood floors.",Room,https://images.dwell.com/photos-6328431439726800896/6539673403834970112-large/the-designers-painted-the-exposed-brick-in-the-attic-white-to-match-the-walls-and-bedding-and-also-restored-the-original-hardwood-floors.jpg
12,"""The homeowners wanted a bright and airy look, with a side of boho,"" says Claude of the master suite.",Room,https://images.dwell.com/photos-6328431439726800896/6539673403962077184-large/the-homeowners-wanted-a-bright-and-airy-look-with-a-side-of-boho-says-claude-of-the-master-suite.jpg
13,"""We took the ceiling all the way up to the top and painted everything white to open it up,"" says Claude.",Room,https://images.dwell.com/photos-6328431439726800896/6539673406649348096-large/we-took-the-ceiling-all-the-way-up-to-the-top-and-painted-everything-white-to-open-it-up-says-claude.jpg
14,This is the original master bedroom. The teak barn door is similar to the one in the new master bedroom. ,Room,https://images.dwell.com/photos-6133553759298379776/6537822062687858688-large/this-is-the-original-master-bedroom-the-teak-barn-door-is-similar-to-the-one-in-the-new-master-bedroom.jpg
15,Large sliding glass doors lead to the backyard pool.,Room,https://images.dwell.com/photos-6133553759298379776/6537822015783682048-large/large-sliding-glass-doors-lead-to-the-backyard-pool.jpg
16,This skylit master bedroom was added in a renovation that introduced a new wing to the house. The sliding teak bathroom door is from the same company that made the teak divider in the dining room.,Room,https://images.dwell.com/photos-6133553759298379776/6537822020887425024-large/this-skylit-master-bedroom-was-added-in-a-renovation-that-introduced-a-new-wing-to-the-house-the-sliding-teak-bathroom-door-is-from-the-same-company-that-made-the-teak-divider-in-the-dining-room.jpg
17,"The 3,833-square-foot home features six bedrooms and four-and-a-half baths.",Room,https://images.dwell.com/photos-6133553759298379776/6537822013942382592-large/the-3833-square-foot-home-features-six-bedrooms-and-four-and-a-half-baths.jpg
